theta1,theta2,theta3
0.480292,0.351803,0.167905
0.124629,0.377973,0.497398
0.0766606,0.654511,0.268829
0.215204,0.420943,0.363853
0.605033,0.210194,0.184773
0.083686,0.166499,0.749815
0.0312768,0.387747,0.580976
0.195265,0.359685,0.44505
0.00704181,0.268609,0.72435
0.187369,0.456147,0.356484
0.371399,0.197964,0.430636
0.500528,0.136611,0.362861
0.0502819,0.359537,0.590182
0.171764,0.309943,0.518293
0.164058,0.45611,0.379833
0.111795,0.406948,0.481257
0.159266,0.304517,0.536217
0.409257,0.382186,0.208556
0.0736693,0.364218,0.562113
0.173915,0.0249384,0.801147
0.340784,0.355496,0.30372
0.165159,0.40573,0.429111
0.247603,0.326316,0.426081
0.123129,0.598823,0.278047
0.166745,0.418841,0.414415
0.032257,0.441875,0.525868
0.167726,0.273172,0.559102
0.112987,0.465555,0.421457
0.360236,0.157092,0.482672
0.109788,0.101718,0.788494
0.173359,0.381932,0.444709
0.249876,0.261024,0.4891
0.0986956,0.260858,0.640447
0.0950837,0.272158,0.632758
0.123126,0.264711,0.612163
0.169764,0.136477,0.693759
0.233827,0.438081,0.328092
0.0389874,0.389939,0.571074
0.0499724,0.197847,0.752181
0.195716,0.170405,0.633879
0.168447,0.507263,0.32429
0.0868863,0.227831,0.685282
0.298531,0.191042,0.510427
0.265145,0.0278213,0.707033
0.387289,0.37019,0.242521
0.0216372,0.568573,0.40979
0.284538,0.14769,0.567772
0.250167,0.14217,0.607663
0.179655,0.125882,0.694463
0.332721,0.162907,0.504372
0.272174,0.259711,0.468115
0.366435,0.263712,0.369852
0.0737652,0.508481,0.417754
0.107396,0.146426,0.746178
0.0860029,0.335144,0.578853
0.165036,0.455185,0.379779
0.033759,0.249705,0.716536
0.084685,0.0966783,0.818637
0.0818412,0.343171,0.574988
0.334656,0.192474,0.47287
0.086192,0.540448,0.37336
0.134517,0.17705,0.688433
0.203749,0.439656,0.356595
0.206168,0.336789,0.457043
0.395206,0.112375,0.492419
0.240167,0.46299,0.296843
0.320409,0.123075,0.556516
0.0601957,0.167838,0.771966
0.136861,0.168603,0.694536
0.0878771,0.328672,0.583451
0.325929,0.12574,0.548332
0.0612245,0.252084,0.686692
0.0591992,0.359683,0.581118
0.313588,0.388253,0.298159
0.309719,0.404582,0.285699
0.114044,0.287042,0.598914
0.245155,0.391008,0.363838
0.141309,0.268058,0.590634
0.205624,0.174125,0.620251
0.209358,0.127425,0.663217
0.100884,0.506544,0.392572
0.323796,0.414022,0.262183
0.101991,0.535124,0.362885
0.00913505,0.285499,0.705366
0.0809229,0.300985,0.618092
0.144475,0.329092,0.526433
0.267245,0.250663,0.482092
0.111887,0.2557,0.632413
0.111388,0.219336,0.669277
0.0595292,0.151018,0.789453
0.0780877,0.32795,0.593962
0.171224,0.15768,0.671097
0.286707,0.329446,0.383847
0.131346,0.611731,0.256922
0.274483,0.52471,0.200807
0.19835,0.366145,0.435505
0.0738329,0.28292,0.643247
0.102915,0.154741,0.742344
0.120209,0.11211,0.767681
0.162754,0.417195,0.420052
0.399314,0.361159,0.239527
0.292795,0.0367591,0.670446
0.256847,0.256245,0.486908
0.355145,0.162357,0.482498
0.281679,0.152837,0.565484
0.0324333,0.459604,0.507962
0.262913,0.241776,0.49531
0.240323,0.420044,0.339633
0.118851,0.663319,0.217829
0.339945,0.266098,0.393957
0.174265,0.0826831,0.743052
0.262188,0.133891,0.60392
0.222134,0.384167,0.393699
0.134204,0.220064,0.645732
0.120508,0.422478,0.457014
0.0793148,0.225035,0.69565
0.163989,0.319635,0.516376
0.229308,0.211303,0.559389
0.503155,0.0599222,0.436923
0.310803,0.149498,0.539699
0.191241,0.1273,0.681458
0.166618,0.270925,0.562457
0.120842,0.140102,0.739056
0.0636117,0.462171,0.474217
0.0705205,0.376239,0.553241
0.108953,0.221882,0.669165
0.161293,0.0925235,0.746184
0.220324,0.31923,0.460446
0.234416,0.403989,0.361595
0.202035,0.396569,0.401396
0.327414,0.198872,0.473715
0.202198,0.510046,0.287756
0.32338,0.171314,0.505307
0.14218,0.528639,0.329181
0.274313,0.0568113,0.668875
0.189568,0.343813,0.466619
0.473592,0.215851,0.310556
0.213179,0.458843,0.327977
0.138062,0.290792,0.571146
0.102487,0.471392,0.426121
0.166843,0.437925,0.395232
0.0472194,0.250724,0.702057
0.0979715,0.379588,0.522441
0.321209,0.405838,0.272953
0.213851,0.249303,0.536846
0.466471,0.202389,0.33114
0.0946711,0.718701,0.186628
0.146062,0.332819,0.521118
0.190859,0.38902,0.420121
0.268127,0.167927,0.563946
0.0796207,0.208246,0.712133
0.164602,0.201439,0.633959
0.148408,0.368037,0.483556
0.256157,0.411307,0.332536
0.0767657,0.404526,0.518708
0.255751,0.236813,0.507436
0.097358,0.190258,0.712384
0.109253,0.474865,0.415882
0.0525898,0.294117,0.653294
0.118686,0.28592,0.595394
0.454779,0.291667,0.253554
0.148488,0.295725,0.555786
0.136044,0.296965,0.566991
0.191279,0.432396,0.376326
0.256002,0.271896,0.472101
0.323831,0.302758,0.373412
0.223263,0.47113,0.305607
0.15861,0.213969,0.627421
0.266816,0.0972151,0.635969
0.192925,0.28107,0.526005
0.101507,0.467654,0.43084
0.158289,0.475976,0.365734
0.0831193,0.282538,0.634342
0.152157,0.131596,0.716247
0.166092,0.237492,0.596415
0.292601,0.100918,0.606481
0.0900486,0.123938,0.786013
0.0652544,0.19839,0.736355
0.0885944,0.0637206,0.847685
0.0858233,0.390773,0.523404
0.334624,0.141463,0.523913
0.0883979,0.238238,0.673364
0.301644,0.405745,0.292611
0.198256,0.116069,0.685676
0.316268,0.181173,0.502559
0.356747,0.121268,0.521984
0.373241,0.23565,0.391109
0.201285,0.286656,0.512059
0.478136,0.152517,0.369347
0.193412,0.418396,0.388191
0.176394,0.218325,0.605281
0.0920801,0.37232,0.5356
0.147457,0.30006,0.552482
0.224941,0.479803,0.295256
0.132634,0.195626,0.671739
0.0659072,0.390956,0.543137
0.149104,0.431348,0.419548
0.259933,0.089647,0.65042
0.231896,0.339913,0.42819
0.154159,0.526212,0.319629
0.179751,0.162141,0.658108
0.306064,0.125501,0.568435
0.299287,0.296581,0.404132
0.158548,0.292971,0.548481
0.295791,0.0894436,0.614766
0.225562,0.131255,0.643183
0.140239,0.340908,0.518854
0.105168,0.262942,0.63189
0.110467,0.454655,0.434877
0.193806,0.149969,0.656224
0.230907,0.147467,0.621626
0.215336,0.597784,0.18688
0.18203,0.179106,0.638864
0.283325,0.232589,0.484086
0.300753,0.479018,0.220229
0.203059,0.375156,0.421785
0.158828,0.265729,0.575442
0.124834,0.434914,0.440252
0.072476,0.0366601,0.890864
0.0449565,0.222235,0.732808
0.175969,0.13666,0.687371
0.142885,0.143702,0.713413
0.0304988,0.348276,0.621225
0.183478,0.169221,0.647301
0.24526,0.150424,0.604316
0.10387,0.0950579,0.801072
0.0751028,0.163722,0.761176
0.18595,0.338252,0.475798
0.314153,0.100828,0.585018
0.224767,0.294747,0.480485
0.135317,0.287792,0.576891
0.0636649,0.381678,0.554657
0.213514,0.085705,0.700781
0.387774,0.369227,0.242999
0.285631,0.0395905,0.674779
0.235106,0.169117,0.595777
0.115668,0.34752,0.536812
0.142344,0.487908,0.369748
0.215379,0.320506,0.464116
0.00112209,0.527556,0.471322
0.0760164,0.197138,0.726846
0.261764,0.275187,0.463049
0.119548,0.255471,0.624981
0.228379,0.373631,0.397989
0.363387,0.367265,0.269348
0.292264,0.256557,0.451179
0.283167,0.132582,0.584251
0.168322,0.147142,0.684536
0.110158,0.538644,0.351198
0.19393,0.343081,0.462989
0.202747,0.280261,0.516991
0.5027,0.311896,0.185403
0.0798826,0.279967,0.64015
0.403931,0.162413,0.433656
0.372186,0.172935,0.454879
0.255027,0.169287,0.575686
0.0865075,0.430236,0.483257
0.266266,0.126501,0.607233
0.0418021,0.594502,0.363696
0.324168,0.35516,0.320672
0.0503061,0.337988,0.611706
0.453453,0.26394,0.282607
0.360815,0.223947,0.415237
0.157831,0.129308,0.712861
0.356409,0.432118,0.211473
0.2808,0.371259,0.34794
0.221835,0.32021,0.457955
0.0451758,0.374983,0.579841
0.129854,0.301796,0.568349
0.104805,0.44952,0.445675
0.140624,0.228955,0.630421
0.0700285,0.299906,0.630066
0.107807,0.272675,0.619517
0.0442959,0.371257,0.584447
0.294343,0.260511,0.445147
0.308802,0.20236,0.488838
0.266665,0.300656,0.432679
0.156377,0.493035,0.350588
0.197667,0.403228,0.399105
0.208832,0.236265,0.554903
0.266053,0.162188,0.571759
0.0926978,0.461148,0.446154
0.290346,0.281737,0.427916
0.244115,0.259857,0.496027
0.233928,0.273884,0.492188
0.0878807,0.483338,0.428781
0.390414,0.253739,0.355847
0.200466,0.198687,0.600848
0.130516,0.143725,0.725759
0.0290139,0.518465,0.452521
0.318309,0.180628,0.501063
0.216088,0.0769589,0.706953
0.209976,0.18796,0.602064
0.505361,0.117074,0.377565
0.348684,0.320096,0.33122
0.248511,0.336629,0.414859
0.195365,0.565334,0.239302
0.1986,0.137605,0.663795
0.343817,0.326831,0.329352
0.257534,0.346229,0.396236
0.16607,0.344729,0.489202
0.0909215,0.198173,0.710906
0.301709,0.0956934,0.602598
0.071592,0.626495,0.301913
0.171704,0.437206,0.39109
0.164224,0.181335,0.654441
0.028933,0.499021,0.472046
0.0826983,0.247447,0.669854
0.31111,0.275276,0.413614
0.751756,0.133566,0.114678
0.112548,0.385455,0.501997
0.355655,0.316181,0.328164
0.154677,0.270842,0.574481
0.118243,0.19459,0.687167
0.168672,0.194336,0.636992
0.208893,0.121475,0.669631
0.296489,0.0863318,0.617179
0.0835689,0.177642,0.738789
0.0850454,0.0796993,0.835255
0.299812,0.334649,0.365539
0.0792792,0.263379,0.657342
0.248994,0.351292,0.399715
0.184461,0.214233,0.601306
0.0637127,0.37685,0.559437
0.0949982,0.195665,0.709336
0.208095,0.256985,0.53492
0.164771,0.148856,0.686373
0.304644,0.289615,0.405741
0.200036,0.447588,0.352376
0.269169,0.458889,0.271941
0.0547005,0.245631,0.699669
0.0493428,0.558664,0.391993
0.113155,0.279353,0.607492
0.26873,0.343489,0.387782
0.0926883,0.43666,0.470652
0.204784,0.204047,0.59117
0.248146,0.48424,0.267614
0.040482,0.385854,0.573664
0.0485939,0.313601,0.637805
0.195451,0.279104,0.525445
0.398319,0.132849,0.468832
0.159545,0.311337,0.529118
0.259852,0.179131,0.561016
0.108353,0.285837,0.60581
0.126095,0.585192,0.288713
0.135726,0.236299,0.627975
0.158454,0.168617,0.672929
0.118663,0.275504,0.605833
0.203029,0.478615,0.318356
0.113319,0.41626,0.470421
0.276416,0.359771,0.363813
0.107733,0.450207,0.44206
0.0339547,0.454059,0.511987
0.0728431,0.667503,0.259654
0.0139711,0.614683,0.371346
0.0766039,0.570162,0.353234
0.0813988,0.271312,0.647289
0.100021,0.454351,0.445628
0.147499,0.294507,0.557994
0.419841,0.0824633,0.497696
0.0940391,0.216686,0.689275
0.0820605,0.266186,0.651754
0.222042,0.202577,0.575381
0.417043,0.180922,0.402036
0.0769177,0.56885,0.354232
0.199201,0.492361,0.308438
0.109571,0.405719,0.484711
0.123464,0.475964,0.400572
0.147482,0.489846,0.362672
0.112675,0.352108,0.535216
0.125234,0.278853,0.595914
0.092432,0.218605,0.688963
0.166482,0.170691,0.662827
0.107891,0.343262,0.548847
0.410652,0.32985,0.259497
0.173205,0.214545,0.61225
0.351281,0.160865,0.487854
0.396573,0.172643,0.430784
0.29037,0.284136,0.425495
0.15605,0.284372,0.559578
0.102161,0.240975,0.656864
0.237996,0.159122,0.602882
0.198103,0.212543,0.589354
0.197315,0.639635,0.163051
0.268324,0.248149,0.483527
0.022706,0.379991,0.597303
0.214247,0.408749,0.377004
0.278869,0.0941388,0.626993
0.10677,0.19027,0.70296
0.150795,0.271693,0.577513
0.13173,0.225556,0.642714
0.268019,0.533899,0.198082
0.224722,0.492693,0.282585
0.137983,0.37098,0.491037
0.178752,0.0936974,0.727551
0.168645,0.660334,0.171021
0.085451,0.370408,0.544141
0.415984,0.37926,0.204755
0.533778,0.172497,0.293725
0.164733,0.267206,0.56806
0.068993,0.4735,0.457507
0.273962,0.252108,0.47393
0.240686,0.161314,0.598
0.123117,0.280359,0.596524
0.239511,0.180428,0.580061
0.193035,0.160545,0.64642
0.344171,0.293865,0.361965
0.0654032,0.525882,0.408715
0.136814,0.306118,0.557067
0.0523529,0.614743,0.332904
0.0757132,0.268565,0.655722
0.444926,0.112443,0.442632
0.266252,0.175861,0.557887
0.0405265,0.344922,0.614552
0.166527,0.184876,0.648598
0.136627,0.242942,0.620432
0.00850273,0.11228,0.879218
0.140681,0.435079,0.42424
0.190361,0.23793,0.571709
0.175111,0.292737,0.532151
0.302044,0.367959,0.329996
0.408307,0.194741,0.396952
0.0430721,0.241297,0.715631
0.155959,0.204775,0.639266
0.266157,0.501041,0.232801
0.168658,0.258426,0.572916
0.108029,0.287108,0.604863
0.211504,0.33692,0.451576
0.0667951,0.245522,0.687683
0.334289,0.418187,0.247524
0.330824,0.331086,0.33809
0.103841,0.257932,0.638227
0.404288,0.257601,0.338111
0.352501,0.149985,0.497514
0.273152,0.106965,0.619884
0.0725258,0.127119,0.800355
0.117771,0.214097,0.668132
0.227462,0.292509,0.480029
0.105455,0.369051,0.525494
0.179368,0.61826,0.202372
0.410048,0.272504,0.317448
0.0533219,0.142566,0.804112
0.101631,0.680414,0.217955
0.42723,0.401013,0.171757
0.194488,0.427232,0.37828
0.0187086,0.28546,0.695832
0.162633,0.16773,0.669637
0.0982911,0.622664,0.279045
0.300984,0.0673893,0.631627
0.15805,0.283827,0.558123
0.293294,0.433647,0.273058
0.134705,0.168603,0.696692
0.0851821,0.222184,0.692634
0.230126,0.573184,0.19669
0.257118,0.0950194,0.647862
0.1736,0.191678,0.634722
0.364746,0.354931,0.280323
0.181742,0.161153,0.657105
0.345185,0.127594,0.527221
0.477836,0.0297641,0.4924
0.0769335,0.251289,0.671778
0.2459,0.163358,0.590742
0.399748,0.168586,0.431665
0.454345,0.162265,0.38339
0.115352,0.466749,0.417899
0.323372,0.494362,0.182266
0.170208,0.369148,0.460644
0.162216,0.190233,0.647551
0.256523,0.382012,0.361465
0.279607,0.343094,0.377299
0.122977,0.393316,0.483707
0.0323941,0.522452,0.445154
0.100221,0.175655,0.724125
0.443808,0.178804,0.377388
0.32861,0.203262,0.468128
0.256966,0.236588,0.506446
0.282619,0.118986,0.598395
0.207598,0.25493,0.537471
0.111777,0.406221,0.482002
0.448396,0.317771,0.233833
0.381306,0.373995,0.2447
0.157886,0.0968766,0.745237
0.415483,0.346843,0.237674
0.103109,0.598187,0.298704
0.285875,0.12823,0.585895
0.203945,0.41274,0.383315
0.10956,0.641215,0.249225
0.286198,0.190363,0.523439
0.318018,0.265353,0.416628
0.224951,0.350966,0.424083
0.196717,0.112481,0.690802
0.114918,0.248734,0.636348
0.370151,0.123061,0.506788
0.0859028,0.302032,0.612065
0.148852,0.246274,0.604874
0.31121,0.353904,0.334886
0.311645,0.172877,0.515479
0.0812482,0.380988,0.537764
0.0591546,0.223078,0.717767
0.144058,0.350163,0.505778
0.341391,0.0803311,0.578278
0.228107,0.539459,0.232433
0.231983,0.300357,0.467659
0.221794,0.406809,0.371396
0.196505,0.382322,0.421174
0.302242,0.230506,0.467252
0.138011,0.440672,0.421317
0.205904,0.289784,0.504312
0.174992,0.585097,0.239911
0.360646,0.324468,0.314886
0.371299,0.332049,0.296652
0.0642781,0.408914,0.526808
0.265022,0.35187,0.383108
0.0999544,0.123014,0.777032
0.122833,0.257673,0.619495
0.0691181,0.193777,0.737105
0.178507,0.141107,0.680386
0.220215,0.294375,0.485409
0.173105,0.525506,0.301389
0.161969,0.217403,0.620628
0.391301,0.380505,0.228194
0.124429,0.0726185,0.802952
0.156738,0.242941,0.600322
0.103763,0.420552,0.475685
0.0972414,0.409536,0.493223
0.185848,0.359591,0.454561
0.219305,0.546117,0.234578
0.332121,0.181583,0.486295
0.17543,0.165944,0.658626
0.220128,0.412334,0.367538
0.153562,0.572022,0.274416
0.257288,0.123224,0.619488
0.291969,0.100492,0.607539
0.103622,0.142932,0.753446
0.200165,0.15259,0.647245
0.288732,0.214955,0.496312
0.16289,0.121739,0.715371
0.446157,0.225086,0.328757
0.212915,0.158822,0.628263
0.251117,0.295161,0.453722
0.431177,0.0623445,0.506479
0.354514,0.232877,0.412609
0.228094,0.380739,0.391167
0.294565,0.376818,0.328617
0.0503082,0.0589977,0.890694
0.183175,0.462301,0.354524
0.113933,0.206118,0.679949
0.0627573,0.420169,0.517074
0.27226,0.418874,0.308866
0.26739,0.200412,0.532198
0.219173,0.122081,0.658746
0.269229,0.261389,0.469382
0.202045,0.222383,0.575571
0.116247,0.10452,0.779233
0.334809,0.196062,0.469129
0.0132035,0.513229,0.473567
0.086931,0.64965,0.263419
0.152747,0.33767,0.509583
0.421492,0.122965,0.455543
0.284412,0.234407,0.481181
0.121957,0.502416,0.375627
0.258069,0.479361,0.26257
0.320776,0.308899,0.370325
0.314057,0.231293,0.45465
0.124165,0.421112,0.454723
0.282233,0.172778,0.544989
0.0618895,0.418216,0.519895
0.120709,0.530796,0.348495
0.253136,0.323594,0.42327
0.228984,0.536313,0.234703
0.248026,0.239693,0.512281
0.279104,0.234984,0.485912
0.350684,0.28389,0.365426
0.0551353,0.379921,0.564944
0.0590574,0.300919,0.640023
0.117234,0.282031,0.600736
0.348373,0.135723,0.515905
0.153865,0.278249,0.567886
0.206506,0.538083,0.255411
0.457656,0.0889435,0.4534
0.218065,0.173883,0.608052
0.330621,0.111155,0.558224
0.095622,0.39026,0.514118
0.0826089,0.358961,0.55843
0.470118,0.235571,0.294311
0.256564,0.533912,0.209524
0.342218,0.140631,0.517151
0.0666724,0.416765,0.516563
0.0897016,0.277227,0.633071
0.243992,0.25145,0.504558
0.152619,0.369738,0.477643
0.161645,0.581711,0.256644
0.190817,0.362608,0.446574
0.123714,0.330222,0.546064
0.188822,0.307103,0.504075
0.287154,0.246432,0.466414
0.404105,0.0615347,0.53436
0.0889582,0.166261,0.74478
0.168664,0.333586,0.497751
0.0902019,0.442973,0.466825
0.371486,0.21045,0.418064
0.249815,0.2178,0.532385
0.177756,0.192534,0.62971
0.275059,0.187554,0.537387
0.215957,0.161331,0.622713
0.153423,0.081822,0.764755
0.190155,0.564174,0.245671
0.0739651,0.546965,0.379069
0.075234,0.352878,0.571888
0.261716,0.281713,0.456571
0.307638,0.256851,0.435511
0.106975,0.0933625,0.799662
0.0975164,0.255414,0.647069
0.0280362,0.150324,0.82164
0.394871,0.20736,0.397769
0.144376,0.182333,0.673292
0.179627,0.567143,0.253231
0.167982,0.413114,0.418904
0.134894,0.510423,0.354684
0.1333,0.212984,0.653716
0.277823,0.254865,0.467312
0.358331,0.142563,0.499106
0.149429,0.311652,0.538918
0.114777,0.283608,0.601615
0.0979031,0.296966,0.605131
0.109521,0.553068,0.337411
0.319569,0.185968,0.494464
0.0282571,0.48449,0.487253
0.198224,0.350844,0.450932
0.46967,0.268326,0.262004
0.150852,0.437691,0.411458
0.223267,0.487573,0.289161
0.0962356,0.621022,0.282742
0.116059,0.231877,0.652065
0.197808,0.311619,0.490573
0.220845,0.206812,0.572343
0.264464,0.332162,0.403374
0.2327,0.146842,0.620458
0.208877,0.476851,0.314272
0.133794,0.53092,0.335286
0.344323,0.48739,0.168287
0.165227,0.0973189,0.737454
0.162153,0.405499,0.432347
0.0913687,0.413107,0.495524
0.33477,0.0906569,0.574573
0.501988,0.0809031,0.417109
0.0857631,0.417645,0.496592
0.342642,0.285485,0.371874
0.214885,0.438587,0.346529
0.337227,0.357356,0.305417
0.017644,0.211098,0.771258
0.294049,0.137622,0.568329
0.197569,0.371853,0.430578
0.0482695,0.536072,0.415659
0.110541,0.303003,0.586455
0.0771823,0.387213,0.535605
0.188378,0.281422,0.5302
0.130999,0.640523,0.228478
0.0992635,0.259863,0.640874
0.15344,0.336868,0.509693
0.169385,0.419744,0.410871
0.316768,0.468987,0.214245
0.383902,0.118776,0.497322
0.262778,0.241421,0.495801
0.0439089,0.312555,0.643536
0.0477445,0.280567,0.671689
0.207884,0.455398,0.336718
0.0636841,0.229367,0.706949
0.142649,0.298622,0.55873
0.0700801,0.320159,0.609761
0.100186,0.423912,0.475902
0.291701,0.390536,0.317763
0.167256,0.438644,0.3941
0.107356,0.391063,0.501582
0.18896,0.506777,0.304263
0.346373,0.0872389,0.566388
0.211096,0.409407,0.379497
0.178997,0.203621,0.617383
0.396789,0.0599382,0.543273
0.121391,0.25057,0.628039
0.21879,0.28315,0.498061
0.153885,0.27099,0.575125
0.332605,0.245622,0.421774
0.259605,0.294281,0.446114
0.279896,0.531196,0.188908
0.51084,0.154196,0.334964
0.246044,0.274378,0.479578
0.121147,0.288139,0.590714
0.0630341,0.715371,0.221595
0.242927,0.348931,0.408142
0.0441413,0.571,0.384859
0.181548,0.123526,0.694926
0.0458784,0.255452,0.69867
0.183712,0.325326,0.490962
0.0692899,0.421024,0.509686
0.187664,0.268474,0.543862
0.142724,0.478532,0.378744
0.271417,0.46429,0.264293
0.371677,0.319178,0.309146
0.0653962,0.344478,0.590126
0.286855,0.293134,0.420011
0.30839,0.546665,0.144945
0.151646,0.478125,0.370229
0.049432,0.364602,0.585966
0.459008,0.374646,0.166347
0.0627308,0.314724,0.622546
0.0773133,0.628661,0.294025
0.0742255,0.324317,0.601458
0.19644,0.44016,0.363399
0.227967,0.258387,0.513646
0.172545,0.268562,0.558893
0.443823,0.285375,0.270802
0.1226,0.464466,0.412934
0.11983,0.240752,0.639418
0.109356,0.404139,0.486505
0.0894477,0.412609,0.497944
0.0733082,0.381516,0.545175
0.117204,0.306868,0.575928
0.106454,0.277557,0.61599
0.340414,0.115513,0.544073
0.188666,0.349157,0.462177
0.411186,0.368437,0.220377
0.267277,0.333108,0.399616
0.242423,0.221256,0.536321
0.0941119,0.0771515,0.828737
0.2397,0.405163,0.355137
0.118242,0.249829,0.631929
0.0855653,0.423775,0.49066
0.179225,0.344325,0.47645
0.251225,0.100457,0.648318
0.0778293,0.435399,0.486771
0.156053,0.374352,0.469595
0.0793182,0.287013,0.633669
0.110844,0.329769,0.559387
0.228333,0.275213,0.496454
0.0984741,0.62023,0.281295
0.0958976,0.181006,0.723096
0.184096,0.149452,0.666452
0.10296,0.190681,0.706359
0.0872716,0.158961,0.753767
0.105083,0.522021,0.372896
0.13251,0.446812,0.420678
0.103517,0.158848,0.737636
0.100894,0.252995,0.646111
0.248468,0.297026,0.454506
0.0820482,0.484137,0.433815
0.0654329,0.438808,0.495759
0.148823,0.0465647,0.804613
0.285494,0.389731,0.324775
0.111618,0.186513,0.701869
0.159315,0.161078,0.679606
0.207745,0.45227,0.339985
0.275536,0.334415,0.390049
